host_is_superhost,host_response_time,host_response_rate,host_listings_count,host_has_profile_pic,host_identity_verified,zipcode,latitude,longitude,is_location_exact,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,price,weekly_price,monthly_price,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,cancellation_policy,require_guest_profile_picture,require_guest_phone_verification,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month,total_hosting_years,region_by_zipcode
0,unknown,0.0,3.0,1,0,78703,30.26936,-97.7526,0,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,175.0,0.0,0.0,0.0,75.0,2,0.0,1,1125,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,moderate,0,0,3,3,0,0,0.0,0,Central
0,within a few hours,1.0,4.0,1,1,78703,30.29431,-97.76875,1,House,Entire home/apt,10,3.5,4.0,5.0,Real Bed,789.0,0.0,0.0,0.0,325.0,1,0.0,1,1125,26,54,84,189,1,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,strict_14_with_grace_period,0,0,6,6,0,0,1.0,6,Central
1,within an hour,0.99,359.0,1,1,78703,30.27512,-97.76380999999999,1,Apartment,Entire home/apt,6,1.0,2.0,3.0,Real Bed,10000.0,0.0,0.0,200.0,115.0,1,0.0,1,1125,20,50,80,169,12,12,92.0,9.0,9.0,9.0,9.0,9.0,10.0,1,moderate,0,0,113,113,0,0,3.75,3,Central
1,within an hour,0.99,359.0,1,1,78703,30.273259999999997,-97.76339,1,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,10000.0,0.0,0.0,200.0,80.0,1,0.0,1,1125,25,55,85,174,15,15,97.0,10.0,10.0,9.0,10.0,10.0,10.0,1,moderate,0,0,113,113,0,0,4.69,3,Central
1,within an hour,0.99,359.0,1,1,78703,30.272859999999998,-97.76074,1,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,10000.0,0.0,0.0,200.0,80.0,1,0.0,1,1125,25,55,85,174,21,21,97.0,9.0,10.0,10.0,10.0,10.0,10.0,1,moderate,0,0,113,113,0,0,6.7,3,Central
1,within an hour,0.99,359.0,1,1,78703,30.27376,-97.76086,1,Apartment,Entire home/apt,6,2.0,2.0,2.0,Real Bed,10000.0,0.0,0.0,200.0,95.0,1,0.0,1,1125,16,46,76,165,16,16,99.0,10.0,10.0,10.0,10.0,10.0,10.0,1,moderate,0,0,113,113,0,0,5.22,3,Central
0,within an hour,1.0,74.0,1,1,78703,30.29055,-97.76914000000001,1,Apartment,Entire home/apt,5,1.0,2.0,3.0,Real Bed,9000.0,0.0,0.0,250.0,100.0,1,0.0,1,29,27,53,78,337,7,7,77.0,9.0,9.0,9.0,10.0,9.0,8.0,1,flexible,0,0,9,9,0,0,2.56,1,Central
1,within an hour,1.0,3.0,1,1,78703,30.294390000000003,-97.77141999999999,1,Villa,Entire home/apt,10,5.0,5.0,5.0,Real Bed,1000.0,0.0,0.0,5000.0,0.0,10,50.0,3,365,23,43,69,325,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,luxury_moderate,0,0,3,3,0,0,0.0,5,Central
1,within an hour,0.9,2.0,1,0,78703,30.27119,-97.7518,1,Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,81.0,0.0,0.0,999.0,200.0,1,0.0,30,180,0,0,0,275,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,strict_14_with_grace_period,0,0,3,3,0,0,0.0,3,Central
0,within an hour,1.0,1.0,1,1,78703,30.28864,-97.76722,1,Condominium,Entire home/apt,4,1.0,2.0,3.0,Real Bed,150.0,0.0,0.0,0.0,0.0,4,25.0,1,28,4,11,11,11,9,9,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0,moderate,0,0,1,1,0,0,5.0,6,Central
0,within a few hours,1.0,4.0,1,1,78703,30.272340000000003,-97.75506,0,House,Entire home/apt,4,1.0,1.0,1.0,Real Bed,125.0,0.0,0.0,0.0,125.0,1,0.0,1,1125,15,27,47,147,5,5,88.0,9.0,10.0,10.0,10.0,10.0,9.0,0,strict_14_with_grace_period,0,0,6,6,0,0,1.85,6,Central
0,within an hour,0.9,1.0,1,0,78703,30.287540000000003,-97.76661,1,Apartment,Private room,4,1.0,1.0,0.0,Real Bed,100.0,0.0,0.0,0.0,5.0,1,0.0,1,7,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,flexible,0,0,1,0,1,0,0.0,1,Central
0,within a day,1.0,6.0,1,1,78703,30.28823,-97.76693,1,Condominium,Entire home/apt,4,1.0,2.0,2.0,Real Bed,80.0,0.0,0.0,0.0,0.0,1,0.0,60,1125,0,0,0,261,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,flexible,0,0,9,9,0,0,0.0,5,Central
1,within an hour,1.0,2.0,1,1,78703,30.27508,-97.75383000000001,1,Guest suite,Entire home/apt,2,1.0,1.0,2.0,Real Bed,53.0,0.0,0.0,400.0,100.0,1,0.0,30,90,7,25,55,55,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,strict_14_with_grace_period,0,0,3,3,0,0,0.0,4,Central
0,unknown,0.0,3.0,1,0,78703,30.269170000000003,-97.75171,0,Apartment,Entire home/apt,5,2.0,2.0,3.0,Real Bed,205.0,0.0,0.0,0.0,75.0,5,0.0,1,1125,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,moderate,0,0,3,3,0,0,0.0,0,Central
0,unknown,0.0,2.0,1,0,78703,30.268990000000002,-97.75414,0,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,178.0,0.0,0.0,0.0,150.0,2,0.0,1,1125,11,23,23,23,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,moderate,0,0,2,2,0,0,0.0,0,Central
0,within a day,0.9,2.0,1,0,78703,30.291109999999996,-97.7684,0,Apartment,Entire home/apt,4,1.0,1.0,1.0,Real Bed,90.0,0.0,0.0,0.0,0.0,1,0.0,1,6,0,0,0,0,2,2,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,flexible,0,0,1,1,0,0,0.86,3,Central
1,within an hour,0.99,359.0,1,1,78703,30.2748,-97.76539,1,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,10000.0,0.0,0.0,200.0,80.0,1,0.0,1,1125,29,59,89,178,7,7,94.0,10.0,10.0,9.0,9.0,9.0,9.0,1,moderate,0,0,113,113,0,0,3.39,3,Central
0,within an hour,1.0,0.0,1,1,78703,30.28265,-97.76261,1,House,Entire home/apt,10,3.5,4.0,4.0,Real Bed,699.0,0.0,0.0,0.0,0.0,6,50.0,2,1125,0,4,34,218,8,8,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,strict_14_with_grace_period,0,0,1,1,0,0,4.14,5,Central
1,within an hour,0.99,359.0,1,1,78703,30.27341,-97.76531,1,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,10000.0,0.0,0.0,200.0,80.0,1,0.0,1,1125,25,55,85,174,4,4,95.0,10.0,10.0,9.0,10.0,10.0,10.0,1,moderate,0,0,113,113,0,0,2.0,3,Central
0,within an hour,1.0,1.0,1,0,78703,30.280590000000004,-97.75575,0,Apartment,Entire home/apt,9,1.0,2.0,2.0,Real Bed,150.0,0.0,0.0,0.0,0.0,6,15.0,3,1125,13,17,30,30,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,moderate,0,0,1,1,0,0,0.0,4,Central
0,within an hour,1.0,3.0,1,0,78703,30.289640000000002,-97.77031,1,Apartment,Private room,2,2.0,1.0,1.0,Real Bed,59.0,0.0,0.0,0.0,18.0,2,0.0,3,40,2,2,2,2,4,4,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,flexible,0,0,2,0,2,0,2.22,2,Central
0,within a few hours,1.0,4.0,1,1,78703,30.27167,-97.75478000000001,1,House,Entire home/apt,2,1.0,1.0,1.0,Real Bed,125.0,0.0,0.0,0.0,130.0,1,0.0,1,1125,10,26,56,161,1,1,100.0,10.0,10.0,8.0,10.0,8.0,8.0,0,strict_14_with_grace_period,0,0,6,6,0,0,1.0,6,Central
0,within an hour,1.0,0.0,1,0,78703,30.26922,-97.75256999999999,1,Condominium,Entire home/apt,2,1.0,1.0,1.0,Real Bed,350.0,0.0,0.0,0.0,0.0,1,0.0,2,7,30,58,88,88,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,flexible,0,0,1,1,0,0,0.0,2,Central
0,within a few hours,1.0,4.0,1,1,78703,30.27383,-97.75479,1,House,Entire home/apt,3,1.0,1.0,3.0,Real Bed,125.0,0.0,0.0,0.0,130.0,1,0.0,1,1125,17,30,56,161,5,5,96.0,10.0,10.0,10.0,10.0,10.0,9.0,0,strict_14_with_grace_period,0,0,6,6,0,0,3.26,6,Central
0,within an hour,1.0,0.0,1,0,78703,30.288909999999998,-97.77244,1,Condominium,Entire home/apt,5,1.0,2.0,4.0,Real Bed,169.0,0.0,0.0,0.0,39.0,1,0.0,1,1125,25,53,83,173,4,4,95.0,10.0,10.0,10.0,10.0,10.0,9.0,1,strict_14_with_grace_period,0,0,1,1,0,0,4.0,0,Central
0,within a few hours,1.0,1.0,1,1,78703,30.283959999999997,-97.76082,1,Apartment,Entire home/apt,4,1.0,2.0,3.0,Real Bed,125.0,0.0,0.0,100.0,50.0,4,25.0,2,1125,13,37,67,328,5,5,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,flexible,0,0,1,1,0,0,3.75,6,Central
0,within a day,1.0,4.0,1,1,78703,30.283659999999998,-97.7589,0,Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,225.0,0.0,0.0,0.0,150.0,1,0.0,2,1125,29,59,89,89,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,flexible,0,0,1,1,0,0,0.0,4,Central
1,within an hour,1.0,20.0,1,0,78703,30.295409999999997,-97.78197,1,Guesthouse,Entire home/apt,2,1.0,1.0,1.0,Real Bed,175.0,0.0,0.0,400.0,75.0,1,0.0,3,1125,12,27,27,70,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,strict_14_with_grace_period,0,0,15,15,0,0,0.0,5,Central
0,within an hour,0.94,0.0,1,0,78703,30.26819,-97.75272,1,Condominium,Entire home/apt,2,1.5,1.0,1.0,Real Bed,500.0,0.0,0.0,0.0,0.0,1,0.0,3,3,9,27,57,147,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,flexible,0,0,1,1,0,0,0.0,0,Central
1,within a day,1.0,1.0,1,0,78703,30.27696,-97.76358,1,Apartment,Entire home/apt,4,1.0,1.0,1.0,Real Bed,220.0,0.0,0.0,0.0,0.0,1,0.0,4,1125,0,17,47,137,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,flexible,0,0,2,1,0,1,0.0,3,Central
1,within an hour,1.0,1.0,1,1,78703,30.281390000000002,-97.75244,1,House,Entire home/apt,5,1.0,2.0,2.0,Real Bed,395.0,0.0,0.0,650.0,120.0,1,0.0,3,1125,8,8,8,8,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,strict_14_with_grace_period,0,0,1,1,0,0,0.0,4,Central
0,within an hour,1.0,0.0,1,0,78703,30.300140000000003,-97.7796,1,House,Entire home/apt,6,2.0,2.0,3.0,Real Bed,175.0,0.0,0.0,500.0,100.0,4,0.0,2,1125,20,38,68,105,2,2,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,strict_14_with_grace_period,0,0,1,1,0,0,2.0,4,Central
0,within an hour,0.91,405.0,1,0,78703,30.283820000000002,-97.77264,1,House,Entire home/apt,4,2.0,2.0,2.0,Real Bed,315.0,0.0,0.0,0.0,115.0,1,0.0,2,1125,10,21,36,297,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,strict_14_with_grace_period,0,0,35,35,0,0,0.0,2,Central
0,within an hour,1.0,77.0,1,1,78703,30.27996,-97.75799,0,House,Entire home/apt,6,2.0,2.0,2.0,Real Bed,389.0,0.0,0.0,0.0,254.0,6,0.0,1,365,15,40,66,329,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,strict_14_with_grace_period,0,0,74,74,0,0,0.0,2,Central
0,within a few hours,1.0,2.0,1,0,78703,30.276659999999996,-97.76253,1,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,100.0,0.0,0.0,0.0,75.0,1,0.0,2,120,14,32,62,62,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,flexible,0,0,1,1,0,0,1.0,3,Central
0,unknown,0.0,1.0,1,0,78703,30.27802,-97.76524,0,House,Entire home/apt,6,2.5,3.0,3.0,Real Bed,1500.0,0.0,0.0,0.0,0.0,1,0.0,7,1125,13,13,34,34,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,flexible,0,0,1,1,0,0,0.0,2,Central
0,within a few hours,1.0,0.0,1,0,78703,30.3033,-97.77386,1,House,Entire home/apt,12,4.5,4.0,5.0,Real Bed,1100.0,0.0,0.0,3000.0,250.0,1,0.0,2,1125,5,6,15,37,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,strict_14_with_grace_period,0,0,1,1,0,0,0.0,7,Central
0,within an hour,1.0,1.0,1,0,78703,30.2821,-97.76176,1,House,Entire home/apt,5,1.5,1.0,2.0,Real Bed,440.0,0.0,0.0,0.0,0.0,1,0.0,3,1125,1,18,48,48,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,flexible,0,0,1,1,0,0,0.0,2,Central
0,within an hour,1.0,0.0,1,0,78703,30.289640000000002,-97.77105,1,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,85.0,0.0,0.0,0.0,15.0,1,25.0,1,4,1,17,17,17,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,flexible,0,0,1,1,0,0,0.0,4,Central
0,within an hour,1.0,1.0,1,0,78703,30.279459999999997,-97.7605,0,Tiny house,Entire home/apt,3,1.0,1.0,1.0,Real Bed,99.0,0.0,0.0,0.0,0.0,1,0.0,1,7,2,2,2,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,moderate,0,0,1,1,0,0,0.0,4,Central
0,unknown,0.0,2.0,1,0,78703,30.268990000000002,-97.75435999999999,0,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,460.0,0.0,0.0,0.0,150.0,2,0.0,1,1125,13,13,13,13,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,moderate,0,0,2,2,0,0,0.0,0,Central
0,within an hour,1.0,0.0,1,1,78703,30.283459999999998,-97.75957,1,Condominium,Entire home/apt,4,2.0,2.0,1.0,Real Bed,99.0,0.0,0.0,0.0,25.0,1,0.0,1,7,3,3,3,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,moderate,0,0,1,1,0,0,0.0,3,Central
0,within an hour,1.0,2.0,1,1,78703,30.27675,-97.75843,1,House,Entire home/apt,5,1.0,2.0,2.0,Real Bed,150.0,0.0,0.0,0.0,0.0,1,0.0,2,50,13,43,73,73,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,flexible,0,0,2,2,0,0,0.0,8,Central
0,within an hour,1.0,2.0,1,1,78703,30.2758,-97.75981,1,House,Entire home/apt,5,1.0,2.0,2.0,Real Bed,100.0,0.0,0.0,0.0,0.0,1,0.0,2,7,4,4,10,10,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,flexible,0,0,2,2,0,0,0.0,8,Central
0,within a day,1.0,0.0,1,1,78703,30.27715,-97.75839,1,Condominium,Entire home/apt,7,1.5,2.0,2.0,Real Bed,500.0,0.0,0.0,0.0,0.0,1,0.0,1,31,25,54,84,359,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,flexible,0,0,1,1,0,0,0.0,7,Central
0,unknown,0.0,0.0,1,1,78703,30.272609999999997,-97.76293000000001,1,Camper/RV,Entire home/apt,9,1.5,2.0,3.0,Real Bed,260.0,0.0,0.0,700.0,75.0,2,75.0,2,1125,26,56,86,176,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,flexible,0,0,1,1,0,0,0.0,6,Central
0,within an hour,1.0,2.0,1,0,78703,30.26861,-97.7534,0,Condominium,Entire home/apt,4,1.0,1.0,1.0,Real Bed,525.0,0.0,0.0,400.0,80.0,1,0.0,1,1125,29,59,89,89,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,flexible,0,0,2,2,0,0,0.0,3,Central
1,within a day,0.75,1.0,1,1,78757,30.337659999999996,-97.73725999999999,1,House,Entire home/apt,4,1.0,2.0,2.0,Real Bed,100.0,1200.0,1850.0,0.0,100.0,4,100.0,30,365,5,5,5,209,32,2,99.0,10.0,10.0,10.0,10.0,9.0,10.0,0,strict_14_with_grace_period,0,0,1,1,0,0,0.28,9,Central
1,within a few hours,1.0,10.0,1,1,78757,30.356690000000004,-97.72658,1,House,Entire home/apt,8,2.0,4.0,6.0,Real Bed,199.0,0.0,0.0,250.0,117.0,1,0.0,30,365,12,31,54,224,98,32,97.0,10.0,10.0,10.0,10.0,10.0,10.0,0,strict_14_with_grace_period,1,1,11,11,0,0,1.14,8,Central
1,within an hour,1.0,6.0,1,1,78757,30.33108,-97.72586,1,House,Entire home/apt,2,1.0,2.0,2.0,Real Bed,50.0,0.0,1300.0,500.0,100.0,2,0.0,11,365,0,1,18,18,13,2,95.0,10.0,9.0,10.0,10.0,9.0,9.0,0,strict_14_with_grace_period,0,0,3,3,0,0,0.14,8,Central
0,unknown,0.0,1.0,1,0,78757,30.33765,-97.72981999999999,1,House,Entire home/apt,3,1.0,1.0,1.0,Real Bed,200.0,0.0,0.0,0.0,0.0,1,0.0,1,8,0,0,0,0,2,0,90.0,9.0,8.0,10.0,10.0,10.0,9.0,1,moderate,0,0,1,1,0,0,0.02,7,Central
1,within a few hours,1.0,2.0,1,1,78757,30.33962,-97.73593000000001,1,Guesthouse,Entire home/apt,5,1.0,2.0,2.0,Real Bed,135.0,0.0,0.0,0.0,100.0,2,0.0,2,90,16,19,42,313,55,25,97.0,10.0,10.0,10.0,10.0,10.0,10.0,0,strict_14_with_grace_period,0,0,2,1,1,0,0.64,7,Central
0,unknown,0.0,1.0,1,1,78757,30.35994,-97.73144,1,Condominium,Entire home/apt,4,1.0,1.0,1.0,Real Bed,75.0,375.0,1150.0,1000.0,35.0,2,20.0,30,270,0,0,2,277,5,1,75.0,9.0,7.0,10.0,10.0,10.0,8.0,1,strict_14_with_grace_period,0,0,1,1,0,0,0.06,8,Central
1,within an hour,1.0,2.0,1,0,78757,30.335140000000003,-97.72913,1,House,Entire home/apt,4,1.0,2.0,2.0,Real Bed,80.0,0.0,2400.0,400.0,100.0,1,0.0,30,270,0,8,38,193,17,2,99.0,10.0,10.0,10.0,10.0,10.0,10.0,0,strict_14_with_grace_period,1,1,2,2,0,0,0.21,8,Central
1,within a few hours,1.0,10.0,1,1,78757,30.3605,-97.7255,1,House,Entire home/apt,8,2.0,4.0,5.0,Real Bed,179.0,0.0,0.0,250.0,117.0,1,0.0,30,365,1,31,56,236,115,33,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0,strict_14_with_grace_period,1,1,11,11,0,0,1.78,8,Central
1,within an hour,1.0,1.0,1,0,78757,30.36243,-97.71927,1,House,Entire home/apt,4,1.0,1.0,2.0,Real Bed,70.0,0.0,0.0,0.0,50.0,2,15.0,2,1125,5,9,9,9,33,33,99.0,10.0,10.0,10.0,10.0,10.0,10.0,0,moderate,0,0,1,1,0,0,3.85,6,Central
0,a few days or more,0.0,1.0,1,0,78757,30.3661,-97.73555999999999,1,House,Private room,2,1.0,1.0,1.0,Real Bed,99.0,0.0,0.0,0.0,0.0,1,0.0,1,1125,30,60,90,365,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,flexible,0,0,1,0,1,0,0.0,6,Central
1,within an hour,1.0,6.0,1,1,78757,30.33855,-97.74428,1,House,Private room,3,1.0,1.0,2.0,Real Bed,69.0,0.0,0.0,200.0,40.0,2,10.0,2,14,0,0,0,0,189,2,99.0,10.0,10.0,10.0,10.0,10.0,10.0,0,strict_14_with_grace_period,0,0,6,1,5,0,2.57,8,Central
1,within an hour,1.0,6.0,1,1,78757,30.336740000000002,-97.74377,1,House,Entire home/apt,8,3.0,4.0,7.0,Real Bed,375.0,0.0,0.0,500.0,150.0,6,25.0,3,14,8,18,41,281,103,24,99.0,10.0,10.0,10.0,10.0,10.0,10.0,0,strict_14_with_grace_period,0,0,6,1,5,0,1.54,8,Central
1,within an hour,1.0,1.0,1,1,78757,30.34135,-97.74461,1,Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,80.0,500.0,1600.0,500.0,80.0,2,10.0,2,60,6,12,22,279,129,18,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0,flexible,0,0,1,1,0,0,1.76,6,Central
0,unknown,0.0,1.0,1,0,78757,30.34246,-97.73028000000001,1,House,Entire home/apt,5,2.0,3.0,4.0,Real Bed,331.0,1950.0,0.0,500.0,100.0,1,0.0,3,30,0,0,17,292,2,2,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,moderate,0,0,1,1,0,0,0.2,7,Central
0,within an hour,1.0,2.0,1,1,78757,30.33595,-97.73722,1,House,Private room,2,1.0,1.0,1.0,Real Bed,50.0,1500.0,0.0,0.0,20.0,1,0.0,3,30,17,41,71,71,44,4,97.0,10.0,10.0,10.0,10.0,10.0,10.0,1,moderate,0,0,2,0,2,0,1.01,6,Central
1,within a few hours,1.0,10.0,1,1,78757,30.361909999999998,-97.72593,1,House,Entire home/apt,4,1.0,2.0,2.0,Real Bed,99.0,0.0,0.0,250.0,88.0,1,0.0,60,365,0,0,0,122,21,4,94.0,10.0,10.0,10.0,10.0,9.0,10.0,0,strict_14_with_grace_period,1,1,11,11,0,0,0.3,8,Central
0,within an hour,1.0,1.0,1,1,78757,30.358009999999997,-97.72088000000001,0,House,Private room,2,2.0,1.0,3.0,Real Bed,75.0,0.0,0.0,0.0,0.0,1,25.0,1,30,30,60,90,365,14,1,99.0,10.0,10.0,10.0,10.0,9.0,10.0,0,strict_14_with_grace_period,0,0,1,0,1,0,0.2,7,Central
1,within a few hours,0.9,1.0,1,1,78757,30.343020000000003,-97.71955,0,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,72.0,0.0,0.0,0.0,50.0,1,0.0,2,1125,7,11,29,202,88,36,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0,flexible,0,0,1,1,0,0,1.31,5,Central
0,unknown,0.0,1.0,1,1,78757,30.33734,-97.75371,1,House,Entire home/apt,5,2.0,3.0,2.0,Real Bed,1000.0,0.0,0.0,500.0,150.0,1,0.0,3,10,30,60,90,365,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,strict_14_with_grace_period,0,0,1,1,0,0,0.0,8,Central
0,unknown,0.0,1.0,1,1,78757,30.34582,-97.73156,1,House,Entire home/apt,5,2.0,2.0,2.0,Real Bed,150.0,0.0,0.0,450.0,170.0,4,20.0,5,1125,0,0,3,278,26,3,97.0,10.0,10.0,10.0,10.0,10.0,10.0,0,strict_14_with_grace_period,0,0,1,1,0,0,0.61,5,Central
0,unknown,0.0,1.0,1,1,78757,30.332259999999998,-97.73108,1,House,Entire home/apt,6,2.0,2.0,2.0,Real Bed,350.0,0.0,0.0,100.0,0.0,4,25.0,4,10,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,moderate,0,0,1,1,0,0,0.0,5,Central
0,within an hour,1.0,3.0,1,0,78757,30.35302,-97.73549,1,Condominium,Entire home/apt,2,1.0,1.0,2.0,Real Bed,66.0,1000.0,0.0,600.0,100.0,1,0.0,30,1125,1,31,35,206,7,6,100.0,10.0,9.0,10.0,10.0,10.0,9.0,0,strict_14_with_grace_period,0,0,3,3,0,0,0.1,5,Central
0,within an hour,1.0,1.0,1,1,78757,30.340970000000002,-97.75052,1,House,Private room,1,1.0,1.0,1.0,Real Bed,70.0,500.0,1200.0,0.0,25.0,1,33.0,2,1125,29,59,89,364,9,1,100.0,10.0,10.0,10.0,10.0,9.0,10.0,0,moderate,0,0,1,0,1,0,0.16,5,Central
0,within a few hours,1.0,2.0,1,1,78757,30.332290000000004,-97.73099,1,House,Entire home/apt,6,2.5,3.0,4.0,Real Bed,180.0,850.0,2400.0,500.0,125.0,1,0.0,5,90,0,0,0,0,2,0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,strict_14_with_grace_period,0,0,2,2,0,0,0.03,7,Central
0,unknown,0.0,1.0,1,0,78757,30.338620000000002,-97.7189,1,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,300.0,0.0,0.0,0.0,100.0,1,0.0,1,1125,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,flexible,0,0,1,1,0,0,0.0,8,Central
0,within a few hours,1.0,1.0,1,1,78757,30.35345,-97.73548000000001,1,Condominium,Entire home/apt,6,2.0,2.0,2.0,Real Bed,80.0,625.0,2500.0,500.0,125.0,2,10.0,30,1125,0,0,18,293,13,2,92.0,9.0,9.0,9.0,9.0,9.0,9.0,1,strict_14_with_grace_period,0,0,1,1,0,0,0.2,6,Central
1,within an hour,1.0,2.0,1,1,78757,30.35755,-97.72884,1,Condominium,Entire home/apt,2,1.0,1.0,1.0,Real Bed,75.0,350.0,1200.0,0.0,50.0,2,25.0,30,360,3,17,47,66,20,5,97.0,10.0,9.0,10.0,10.0,10.0,10.0,1,strict_14_with_grace_period,0,0,1,1,0,0,0.35,8,Central
0,unknown,0.0,1.0,1,1,78757,30.358190000000004,-97.72248,1,House,Private room,2,1.0,1.0,1.0,Airbed,100.0,0.0,0.0,0.0,0.0,1,0.0,1,1125,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,flexible,0,0,1,0,1,0,0.0,5,Central
1,within an hour,1.0,1.0,1,1,78757,30.357120000000002,-97.74367,0,Guesthouse,Entire home/apt,2,1.0,0.0,1.0,Real Bed,75.0,0.0,0.0,0.0,25.0,1,0.0,2,1125,6,14,42,139,318,49,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,moderate,0,0,1,1,0,0,5.28,5,Central
0,unknown,0.0,1.0,1,1,78757,30.34603,-97.72191,1,House,Entire home/apt,6,2.0,3.0,3.0,Real Bed,200.0,0.0,0.0,300.0,30.0,6,20.0,3,1125,0,0,0,0,17,0,99.0,10.0,10.0,10.0,10.0,9.0,10.0,0,strict_14_with_grace_period,0,0,1,1,0,0,0.29,6,Central
0,within an hour,1.0,3.0,1,1,78757,30.33223,-97.72994,1,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,50.0,495.0,1395.0,300.0,50.0,1,0.0,30,1125,5,35,65,340,25,3,91.0,10.0,9.0,9.0,10.0,9.0,9.0,0,strict_14_with_grace_period,0,0,2,2,0,0,0.42,5,Central
0,within an hour,1.0,3.0,1,1,78757,30.33035,-97.72993000000001,1,Condominium,Entire home/apt,2,1.0,1.0,1.0,Real Bed,129.0,795.0,2250.0,300.0,70.0,1,0.0,30,1125,0,0,9,284,22,1,85.0,9.0,8.0,9.0,9.0,9.0,8.0,0,strict_14_with_grace_period,0,0,2,2,0,0,0.38,5,Central
