Id,Latitude,Longitude,Region by Zipcode,Zipcode
38243103,30.28847,-97.72521,33452080,
38416525,30.29031,-97.75033,Central,
38337200,30.28886,-97.72659,33452080,
38336412,30.28734,-97.72636,33452080,
36976430,30.2013,-97.81143,South,
32819768,30.27087,-97.70374,33452080,
32911221,30.22248,-97.72411,South East,
38484531,30.24188,-97.87767,West,
32837719,30.27313,-97.68593,East,
37874645,30.36228,-97.73717,Central,
35536300,30.22452,-97.79697,South,
30202863,30.48054,-97.79068,North Suburbs,
32594661,30.22429,-97.69978,South East,
34300815,30.23335,-97.72862,South East,
34226208,30.23222,-97.7309,South East,
37184470,30.27141,-97.74819,Central,
32782441,30.27252,-97.74831,Central,
31569991,30.19721,-97.73077,South East,
36723135,30.19927,-97.79801,South,
32243602,30.17278,-97.80848,South,
37533302,30.26092,-97.71545,33452080,
30446884,30.23133,-97.69223,South East,
32813588,30.23306,-97.70331,South East,
38701089,30.42009,-97.69213,North Suburbs,
34308376,30.29634,-97.78274,West,
36346381,30.37114,-97.66863,North,
31614399,30.27041,-97.74671,Central,
31570290,30.2712,-97.74855,Central,
36766311,30.35484,-97.64324,North,
37527644,30.28048,-97.70107,33452080,
32814873,30.29241,-97.72053,33452080,
38300189,30.48782,-97.72385,North Suburbs,
32068949,30.23378,-97.70049,South East,
32552584,30.25397,-97.70335,East,
11545503,30.26898,-97.75667,Central,78701
11458508,30.28221,-97.74705,Central,78701
29096350,30.28294,-97.7473,Central,78701
11200939,30.26843,-97.75518,Central,78703
5457997,30.27577,-97.75648,Central,78703
23420592,30.28837,-97.76544,Central,78703
13445945,30.2962,-97.73541,Central,78705
21821092,30.29657,-97.73474,Central,78705
22713748,30.28785,-97.72503,Central,78705
7873987,30.29154,-97.73258,Central,78705
6017483,30.28627,-97.74804,Central,78705
9010732,30.29,-97.74615,Central,78705
11720732,30.28858,-97.7439,Central,78705
23881394,30.28489,-97.74362,Central,78705
6404272,30.29169,-97.74872,Central,78705
20730924,30.28537,-97.74557,Central,78705
11992594,30.29077,-97.75092,Central,78705
10764579,30.28664,-97.73398,Central,78712
11719566,30.3052,-97.71649,Central,78751
17841264,30.30817,-97.72331,Central,78751
3125395,30.31163,-97.72282,Central,78751
21163250,30.31727,-97.72878,Central,78751
11161303,30.32144,-97.72944,Central,78756
10096170,30.32112,-97.73167,Central,78756
28068719,30.31495,-97.72037,Central,78751
2585785,30.27612,-97.7558,Central,78703
22351575,30.33819,-97.74991,Central,78757
13182017,30.29355,-97.72883,Central,78705
16424704,30.2944,-97.74656,Central,78705
11554660,30.30707,-97.72043,Central,78751
17721220,30.30205,-97.71618,Central,78751
24412272,30.30405,-97.72458,Central,78751
11679824,30.3056,-97.72178,Central,78751
11679830,30.30512,-97.72115,Central,78751
5252779,30.30845,-97.73043,Central,78751
8195061,30.32086,-97.71995,Central,78751
17429565,30.322,-97.72382,Central,78751
23395190,30.32049,-97.74098,Central,78756
7287162,30.31628,-97.74503,Central,78756
17141574,30.34426,-97.7316,Central,78757
16078172,30.34347,-97.72987,Central,78757
28434566,30.36777,-97.73359,Central,78757
9487955,30.35961,-97.71827,Central,78757
18143615,30.29546,-97.73249,Central,78705
23131303,30.34272,-97.71988,Central,78757
17632765,30.29481,-97.72582,Central,78701
15131947,30.26539,-97.74244,Central,78701
4144682,30.2712,-97.74718,Central,78701
28192319,30.27389,-97.74743,Central,78701
28460110,30.28056,-97.74377,Central,78701
11583583,30.28007,-97.74557,Central,78701
22829992,30.26816,-97.75209,Central,78701
4013329,30.27506,-97.74621,Central,78701
5051186,30.25703,-97.74033,Central,78701
28753166,30.25669,-97.74024,Central,78701
29155765,30.28104,-97.75865,Central,78703
4012735,30.28517,-97.76185,Central,78703
13912882,30.27921,-97.75606,Central,78703
5293851,30.28123,-97.75446,Central,78703
11581222,30.28335,-97.75813,Central,78703
21011850,30.27707,-97.76148,Central,78703
16514509,30.30082,-97.78031,Central,78703
11223098,30.28859,-97.77318,Central,78703
19046404,30.29106,-97.751,Central,78705
9353062,30.29717,-97.73303,Central,78705
5625746,30.30099,-97.73354,Central,78705
5632201,30.30219,-97.73395,Central,78705
23649360,30.30273,-97.73571,Central,78705
11740758,30.29618,-97.73649,Central,78705
22446289,30.28844,-97.7267,Central,78705
4258466,30.2971,-97.73246,Central,78705
11145002,30.29609,-97.74508,Central,78705
29455692,30.29917,-97.73557,Central,78705
2502288,30.29854,-97.74529,Central,78705
13634961,30.29884,-97.7429,Central,78705
6277444,30.28918,-97.74944,Central,78705
6591757,30.28674,-97.74303,Central,78705
8611299,30.29601,-97.74459,Central,78705
12317081,30.29396,-97.74297,Central,78705
5470379,30.28791,-97.75001,Central,78705
5653621,30.29016,-97.75142,Central,78705
11592042,30.29398,-97.74527,Central,78705
9170221,30.28396,-97.74448,Central,78705
5670682,30.28677,-97.746,Central,78705
23328949,30.2894,-97.74638,Central,78705
11260474,30.28951,-97.74467,Central,78705
21868994,30.28948,-97.7456,Central,78705
28335638,30.29123,-97.74922,Central,78705
17498739,30.28973,-97.75018,Central,78705
15973262,30.28939,-97.75112,Central,78705
5395422,30.29201,-97.74378,Central,78705
5651347,30.31334,-97.73483,Central,78751
14205488,30.31868,-97.73034,Central,78751
21529999,30.3198,-97.7297,Central,78751
19468454,30.3187,-97.72926,Central,78751
21470147,30.31845,-97.72949,Central,78751
22967136,30.31819,-97.72894,Central,78751
5549457,30.30635,-97.72289,Central,78751
9239771,30.30406,-97.72475,Central,78751
13565904,30.29793,-97.72149,Central,78751
22179139,30.30217,-97.7224,Central,78751
21243421,30.30272,-97.72139,Central,78751
23627870,30.30097,-97.71765,Central,78751
11548814,30.30483,-97.72469,Central,78751
4435703,30.30782,-97.73385,Central,78751
23594463,30.31134,-97.73138,Central,78751
23650272,30.3037,-97.73588,Central,78751
5523426,30.3153,-97.73403,Central,78751
9392278,30.31195,-97.73369,Central,78751
5251462,30.3143,-97.71709,Central,78751
27876701,30.31654,-97.71811,Central,78751
13378243,30.32373,-97.68558,Central,78752
17701228,30.33881,-97.72097,Central,78757
22161810,30.34587,-97.71649,Central,78757
22454471,30.30811,-97.72343,Central,78751
27631691,30.32526,-97.74462,Central,78756
18873525,30.32792,-97.73199,Central,78756
3353855,30.3249,-97.73986,Central,78756
19016759,30.28103,-97.73993,Central,78701
16706078,30.26597,-97.7414,Central,78701
7808418,30.26641,-97.74136,Central,78701
8422925,30.26623,-97.74067,Central,78701
8427091,30.26613,-97.73922,Central,78701
24328998,30.26621,-97.74399,Central,78701
20516010,30.28963,-97.77039,Central,78703
18156308,30.29097,-97.77113,Central,78703
11602651,30.28924,-97.74503,Central,78705
23685687,30.28554,-97.74696,Central,78705
23112137,30.29285,-97.74607,Central,78705
23642550,30.31993,-97.7113,Central,78751
28632311,30.31358,-97.73327,Central,78751
29332822,30.35336,-97.73621,Central,78757
21832670,30.28791,-97.76505,Central,78767
28838357,30.29348,-97.72362,Central,78705
18193399,30.3403,-97.72215,Central,78757
23607838,30.29882,-97.77138,Central,78703
24162503,30.31978,-97.7269,Central,78751
16516193,30.28446,-97.74717,Central,78701
29538555,30.28301,-97.74881,Central,78701
28736861,30.28756,-97.7653,Central,78703
21111533,30.30603,-97.75246,Central,78703
8673580,30.28177,-97.75223,Central,78703
21147446,30.30455,-97.75692,Central,78703
3053308,30.30752,-97.75237,Central,78703
14709100,30.30106,-97.75068,Central,78703
27676933,30.28429,-97.77053,Central,78703
10042129,30.28363,-97.76322,Central,78703
10052537,30.28274,-97.76358,Central,78703
20913527,30.28204,-97.75598,Central,78703
17137401,30.27639,-97.7557,Central,78703
11608417,30.27463,-97.75582,Central,78703
5476443,30.27802,-97.75908,Central,78703
12962587,30.28326,-97.77402,Central,78703
18793942,30.29416,-97.74587,Central,78705
3979017,30.29683,-97.73049,Central,78705
16869933,30.29986,-97.73469,Central,78705
22309779,30.30229,-97.74047,Central,78705
11422671,30.29582,-97.73862,Central,78705
23214618,30.29934,-97.73815,Central,78705
8555205,30.29724,-97.73204,Central,78705
23712163,30.30001,-97.73895,Central,78705
24119301,30.30113,-97.73618,Central,78705
23380817,30.30108,-97.73793,Central,78705
9694693,30.29809,-97.74253,Central,78705
19673568,30.29734,-97.73969,Central,78705
5447056,30.29029,-97.74556,Central,78705
5673145,30.31186,-97.72487,Central,78751
8826604,30.32235,-97.72496,Central,78751
14384238,30.32303,-97.72466,Central,78751
14248025,30.31481,-97.71724,Central,78751
8070894,30.32171,-97.72501,Central,78751
7750755,30.32312,-97.72629,Central,78751
7746849,30.32218,-97.72422,Central,78751
14220930,30.31466,-97.71833,Central,78751
7440637,30.32339,-97.72614,Central,78751
8388876,30.32294,-97.72447,Central,78751
14205388,30.31562,-97.7172,Central,78751
8826503,30.32225,-97.72606,Central,78751
7844285,30.32309,-97.72552,Central,78751
7108253,30.32235,-97.72481,Central,78751
6955450,30.32296,-97.7245,Central,78751
24331719,30.31494,-97.71672,Central,78751
12889332,30.32312,-97.72473,Central,78751
17713148,30.30272,-97.71805,Central,78751
11829345,30.30699,-97.72123,Central,78751
23682762,30.30181,-97.71703,Central,78751
5445877,30.30333,-97.72359,Central,78751
4116088,30.30189,-97.72753,Central,78751
8594847,30.30907,-97.71782,Central,78751
15255266,30.3114,-97.71388,Central,78751
11531248,30.31168,-97.71924,Central,78751
20653340,30.29276,-97.72253,Central,78751
11776350,30.30801,-97.72198,Central,78751
17963207,30.29647,-97.72224,Central,78751
10297572,30.30267,-97.72974,Central,78751
11222327,30.30314,-97.73464,Central,78751
2512706,30.3113,-97.73021,Central,78751
8236980,30.30548,-97.73061,Central,78751
8221372,30.31369,-97.7225,Central,78751
5164038,30.31137,-97.727,Central,78751
27815655,30.30877,-97.72666,Central,78751
27908565,30.30869,-97.72794,Central,78751
21475009,30.31147,-97.7103,Central,78751
13404978,30.31471,-97.71041,Central,78751
24200262,30.31554,-97.71318,Central,78751
17777374,30.31685,-97.72255,Central,78751
23664019,30.31598,-97.71684,Central,78751
7180503,30.31947,-97.71573,Central,78751
7919364,30.31979,-97.72095,Central,78751
15241699,30.31783,-97.71186,Central,78751
17657426,30.31386,-97.71294,Central,78751
17699544,30.31318,-97.71259,Central,78751
17789583,30.33485,-97.69433,Central,78752
26398237,30.32369,-97.71954,Central,78752
13615305,30.3317,-97.71772,Central,78752
5429585,30.33898,-97.71238,Central,78752
19228353,30.32389,-97.71879,Central,78752
3271774,30.32522,-97.71627,Central,78752
11177690,30.32751,-97.69227,Central,78752
3893861,30.32818,-97.68387,Central,78752
23683176,30.32879,-97.68254,Central,78752
11298101,30.3361,-97.69612,Central,78752
29566341,30.326,-97.68318,Central,78752
23704249,30.32154,-97.74249,Central,78756
23582496,30.3295,-97.73206,Central,78756
10944023,30.32382,-97.73566,Central,78756
11391954,30.31263,-97.7413,Central,78756
11675903,30.33936,-97.7363,Central,78757
4947590,30.3471,-97.72859,Central,78757
27752200,30.35112,-97.74832,Central,78757
28077665,30.34914,-97.74915,Central,78757
23631485,30.34826,-97.74596,Central,78757
11697819,30.3323,-97.72908,Central,78757
17465421,30.33921,-97.73534,Central,78757
17533716,30.33771,-97.73873,Central,78757
4758424,30.34233,-97.72938,Central,78757
26107354,30.36521,-97.73175,Central,78757
21290100,30.36172,-97.736,Central,78757
4181247,30.35819,-97.72248,Central,78757
17907567,30.3506,-97.71764,Central,78757
7745328,30.35948,-97.71831,Central,78757
13097840,30.36015,-97.72667,Central,78757
21205168,30.28917,-97.74851,Central,78705
19020738,30.27849,-97.75405,Central,78703
14490326,30.27764,-97.76272,Central,78703
10694691,30.27995,-97.76568,Central,78703
28567308,30.30937,-97.72371,Central,78751
22921238,30.33778,-97.70694,Central,78752
23412671,30.32365,-97.68406,Central,78752
14944300,30.33461,-97.73158,Central,78757
17418016,30.26903,-97.73648,Central,78701
5525466,30.28399,-97.74397,Central,78705
16736195,30.29772,-97.73448,Central,78705
5671821,30.2916,-97.74861,Central,78705
5641624,30.29173,-97.74494,Central,78705
29014752,30.28901,-97.74601,Central,78705
11609296,30.30432,-97.71811,Central,78751
20269052,30.27037,-97.74859,Central,78701
17592920,30.29328,-97.74446,Central,78705
28780158,30.28652,-97.74791,Central,78705
18258971,30.28277,-97.74246,Central,78705
23044912,30.28611,-97.74884,Central,78705
20295292,30.34006,-97.71174,Central,78752
2502431,30.29392,-97.76115,Central,78703
18894761,30.29529,-97.74529,Central,78705
23683842,30.30043,-97.73858,Central,78705
5512398,30.29126,-97.74542,Central,78705
21143116,30.31275,-97.71765,Central,78751
17383683,30.30273,-97.72657,Central,78751
14430270,30.3018,-97.71919,Central,78751
23341977,30.30596,-97.71724,Central,78751
14310637,30.31579,-97.71984,Central,78751
20982846,30.31597,-97.72078,Central,78751
23179713,30.33106,-97.69592,Central,78752
8731536,30.31825,-97.74377,Central,78756
23539929,30.31887,-97.73737,Central,78756
11885610,30.34957,-97.73538,Central,78757
20647325,30.35467,-97.72061,Central,78757
19529375,30.29193,-97.74474,Central,78705
22702231,30.27125,-97.74795,Central,78701
22702402,30.27072,-97.74768,Central,78701
4235207,30.28122,-97.74741,Central,78701
4244548,30.30863,-97.75209,Central,78703
11638016,30.30343,-97.73514,Central,78705
28232470,30.29691,-97.74299,Central,78705
21659360,30.29805,-97.73505,Central,78705
14788200,30.32965,-97.72588,Central,78752
21334478,30.27274,-97.74826,Central,78701
16701603,30.32068,-97.70853,Central,78751
17340239,30.32535,-97.73748,Central,78756
8426539,30.2661,-97.74058,Central,78701
11869687,30.35342,-97.73408,Central,78757
18173040,30.25811,-97.73869,Central,78701
8684602,30.2815,-97.75344,Central,78703
5509230,30.30677,-97.75376,Central,78703
5607471,30.28321,-97.76967,Central,78703
11608779,30.28288,-97.77073,Central,78703
11573717,30.29832,-97.72347,Central,78751
11572753,30.29716,-97.722,Central,78751
11658679,30.30922,-97.72304,Central,78751
20896855,30.31237,-97.71001,Central,78751
23592524,30.31753,-97.71552,Central,78751
17283796,30.31289,-97.73845,Central,78756
21322762,30.32072,-97.74578,Central,78756
11417832,30.34076,-97.74871,Central,78757
20722162,30.33318,-97.72431,Central,78757
5491849,30.36026,-97.72379,Central,78757
22905417,30.27066,-97.74779,Central,78701
21318975,30.27194,-97.74651,Central,78701
23062339,30.27062,-97.74762,Central,78701
27134726,30.27129,-97.74799,Central,78701
24563108,30.27038,-97.74651,Central,78701
23594913,30.32353,-97.73959,Central,78756
8673768,30.2814,-97.75212,Central,78703
22668134,30.29904,-97.73856,Central,78705
10104999,30.33041,-97.7367,Central,78756
20708014,30.35677,-97.73947,Central,78757
8456949,30.31322,-97.73293,Central,78751
28780167,30.27248,-97.74685,Central,78701
23685742,30.34912,-97.74551,Central,78757
23599872,30.27284,-97.7469,Central,78701
25227143,30.27274,-97.74687,Central,78701
24575791,30.27133,-97.74632,Central,78701
15257253,30.27802,-97.77255,Central,78703
22688708,30.31983,-97.72333,Central,78752
24250004,30.27218,-97.74671,Central,78701
22258195,30.2725,-97.68006,East,78721
15911415,30.29664,-97.68686,East,78723
15841602,30.29663,-97.68526,East,78723
12336677,30.29784,-97.68656,East,78723
12378512,30.2962,-97.6855,East,78723
28083921,30.31172,-97.70561,East,78723
18654505,30.2515,-97.72239,East,78702
11554430,30.27026,-97.73225,East,78702
27225481,30.27349,-97.70213,East,78702
7581746,30.27091,-97.72932,East,78702
15192607,30.27088,-97.73126,East,78702
24324878,30.27878,-97.71585,East,78702
16334187,30.26168,-97.72986,East,78702
17805832,30.26288,-97.73512,East,78702
17668886,30.25588,-97.73488,East,78702
22704040,30.27958,-97.71265,East,78702
17735800,30.28794,-97.71961,East,78702
16517121,30.26826,-97.7171,East,78702
5074354,30.27121,-97.70272,East,78702
11715010,30.25264,-97.71974,East,78702
8535059,30.27007,-97.71512,East,78702
26862811,30.26854,-97.71388,East,78702
5468874,30.26985,-97.68251,East,78721
17383935,30.27017,-97.68581,East,78721
9488119,30.29158,-97.71974,East,78722
5414027,30.29175,-97.71228,East,78722
15954561,30.29039,-97.70907,East,78722
17545554,30.28783,-97.70517,East,78723
25206078,30.29598,-97.67769,East,78723
16297180,30.31942,-97.6768,East,78723
11135685,30.31738,-97.69679,East,78723
17626492,30.307,-97.68994,East,78723
29014277,30.29947,-97.70191,East,78723
28799122,30.26177,-97.7251,East,78702
4411824,30.26969,-97.73271,East,78702
11259781,30.27939,-97.71889,East,78702
17479917,30.26984,-97.73277,East,78702
23329583,30.27099,-97.73078,East,78702
28951944,30.26024,-97.72047,East,78702
23538728,30.28914,-97.72149,East,78722
19490974,30.30753,-97.68555,East,78723
6005469,30.28457,-97.70305,East,78723
23540097,30.31865,-97.70346,East,78723
28699364,30.31077,-97.70345,East,78723
28719595,30.31165,-97.70496,East,78723
11473086,30.26819,-97.72481,East,78702
